PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,class,class_name
8.886937,-0.3479596,2.508378,0.2822713,-1.731969,1.3537215,1.5737182,-1.1174484,0.7899834,-1.3174912,1.2223746,-0.24994947,0.0101755,-0.6241813,0.9387758,1.2338736,0.83669174,0.59660536,-0.15787236,0.17459038,0.39340812,-0.14081466,-0.1769797,-0.8236084,0.3761172,-0.49352935,-0.3818312,0.7840319,0.60649115,0.16660678,0.18458503,-0.559789,0.30814418,-0.015081489,0.466311,-0.03767826,0.23784918,0.20017216,-0.2711434,0.32672396,0.18199936,-0.09775677,0.3771382,-0.1441774,0.046652995,0.16680525,0.04468084,-0.11817245,-0.034607485,-0.008799435,3,Cat
2.4663727,6.875142,0.165499,1.7828103,0.48342165,-1.6745203,1.3780723,-1.0114433,0.6909308,0.14765571,0.75082093,-0.44159958,-0.06506753,-0.7205738,-1.1354071,-1.0510781,0.02318807,-1.3585905,-0.036231507,-1.8152118,0.8027189,-0.9367557,-0.63915634,-0.074834496,-0.011992343,0.40075836,-0.080173135,-0.2903685,0.5436235,0.07150196,-0.015478766,0.015709277,0.1104606,-0.23330519,-0.20166671,-0.5104975,0.2255894,0.18581058,0.47312152,0.15073018,-0.41496152,0.43582222,-0.3812135,0.31059176,-0.13218422,0.035590995,-0.17981258,0.12728415,0.29173684,0.029966284,1,Automobile
-1.3249992,-6.002002,12.093023,-3.620718,0.7690287,1.892448,3.1333303,-1.5795451,1.9500064,0.92400664,-0.03723258,-0.56139445,0.9329465,-0.94120187,-0.31344303,-0.44558564,0.06285264,1.202911,0.15048744,0.34635288,-0.27222762,0.034564715,-0.3277891,-0.3819226,0.5192772,-0.70852935,0.08265265,0.40691042,-0.25086766,-0.6020726,-0.0060752537,-0.62702507,-0.03677429,-0.08641724,-0.1486065,-0.31192467,0.09371344,0.26967734,-0.12764531,0.28594175,-0.40002134,0.223414,0.10509442,-0.44491044,0.077011436,-0.49652508,0.30557844,0.3754892,0.006524852,0.09237728,8,Ship
-4.733265,0.7628405,1.0904227,4.7004747,-0.6795243,-1.5765991,1.2299942,-2.0153348,0.0024106808,-0.1474061,-2.3625298,-1.0068628,0.082407415,-0.5141165,0.7836687,0.09966344,1.7124555,0.1401634,0.88632387,0.6493985,0.073118135,1.0928239,0.773441,0.30959445,-0.7863187,-0.17860378,0.21131013,0.15999186,0.10079809,0.5185055,-0.31701472,0.33640426,0.42182514,-0.12586293,0.571706,0.03347596,-0.06625506,0.14778511,-0.2586486,-0.112254076,-0.21901199,-0.22074585,-0.32600242,-0.15132746,0.3057105,-0.08024707,-0.4967127,0.14154789,0.72420007,0.36732286,4,Deer
17.601282,-2.3028257,-6.515602,0.26454023,4.424993,-2.3303704,-1.0244682,-0.54998714,-0.75268,-0.9387374,-0.13869222,-0.3907041,0.30045357,-0.21663968,0.5381541,-0.96401745,0.9708968,0.16498181,0.11157334,0.6402635,-0.16231629,0.3046134,0.29030558,-0.008237573,0.27987042,0.4951482,-0.04308865,0.12927975,0.23883541,0.24988183,0.17019255,0.09236124,-0.12534463,-0.047979005,0.3591207,0.035139482,0.12453773,0.1274887,-0.15029159,0.3720848,0.057677638,-0.08999494,-0.2778594,-0.56342286,0.10495863,0.054638077,-0.08996476,-0.42574954,-0.016617522,0.17686366,6,Frog
-5.246983,4.3052797,-1.0884849,0.4935344,0.25063175,5.1608887,2.4781895,2.1607945,2.1031494,-1.8919306,2.113842,-0.8849098,0.8608731,0.07176815,1.2250919,-0.86767644,-0.3260916,-0.49194455,0.31043813,0.20772721,-1.0454717,0.56276286,-0.7858903,-0.14046879,-0.5899438,-0.055988476,-0.086905845,-0.1026338,0.6521598,0.49960643,0.0715731,-0.6057686,-0.26066363,0.31381533,0.5141851,-0.31602573,0.51712763,0.04326224,0.48873767,-0.065501384,-0.16341227,-0.5864288,0.741659,-0.19826761,0.17223741,-0.43511668,-0.43869412,-0.13083372,-0.37398285,-0.3067583,3,Cat
5.015276,4.527729,3.5477846,0.061831586,-0.9792279,-1.0157449,1.8801765,-0.93728286,0.21865788,0.5063595,3.034149,1.7527227,1.3007448,-0.11037056,1.5856369,0.47333387,0.3685786,-1.7050548,1.1711301,-1.2445592,-0.51894224,-1.3543797,-0.27928954,0.2074133,-0.18133667,0.022434086,-0.57842666,-0.07564685,0.68601424,0.7635479,0.48018035,-0.5549462,-0.15975465,0.62446797,0.62921834,0.12903368,-0.077477925,0.2412676,0.0062588137,-0.18264303,-0.011791625,-0.30036974,-0.06319846,0.2674847,-0.30861512,0.12610917,-0.7585742,-0.507124,0.028704567,0.048709363,3,Cat
1.0589845,-6.08227,-1.1192443,2.8799515,2.0079553,-2.0675035,2.1494558,0.27994624,-0.8980431,0.74097246,0.6783727,-0.37751782,1.3281015,0.71179116,1.0883261,-0.07350672,-0.23131068,0.90592676,-1.0948143,-0.73239124,0.37592778,0.14432319,0.13784425,-0.2675047,-1.2136949,0.08504218,0.20149435,0.1695729,-0.1380344,0.09210034,0.27103555,-0.0072356644,0.805534,-0.1676489,-0.27356791,0.57378507,0.10075341,-0.040131778,0.035294224,0.019709963,-0.034516178,-0.16561303,0.23058558,-0.11048305,0.10616673,-0.10209264,-0.27901688,0.099543475,-0.21163644,-0.10516772,5,Dog
7.611842,-9.051073,-1.8004961,-1.1268305,-0.69733614,-0.71257776,1.0152395,-0.39375788,-0.79375577,-1.295805,-1.5021998,-1.1008476,-1.7149009,1.7139894,0.1323645,0.9556878,0.21767108,-0.8509923,0.64393103,0.25996107,-0.75467104,-1.1074492,-0.09945838,-0.4655623,0.46863544,-0.78773946,0.52459526,-0.31330281,0.36141506,-0.05364465,-0.048551172,-0.30411583,0.61219203,-0.29372516,0.23532063,0.20735866,0.24604589,0.14541934,0.07392973,-0.20779671,0.5034214,-0.2097477,-0.03624741,0.3421814,0.12628414,-0.37446174,-0.38593593,0.41487548,0.21384105,-0.08086358,2,Bird
15.628893,-8.179701,-3.4442937,0.94165975,-0.758653,1.3165799,-0.43430588,-0.8171884,-0.8535256,-0.44121602,0.107635,-0.4573791,-0.34160966,0.3421893,-1.2544453,-0.15739915,-1.1720693,0.65216655,0.30864617,1.0443072,-0.15575354,0.425313,-0.22165462,-0.5237316,0.13272208,0.6790968,-0.15915214,-0.43511203,0.15834756,-0.16219252,0.24292617,-0.34051675,0.28333098,0.72967356,-0.31030685,-0.090745926,0.086647585,0.11541782,-0.062354356,0.35354805,-0.19971657,0.34802893,-0.454425,0.27720892,0.2860217,0.26641512,0.04061718,-0.19324408,-0.24556474,0.055973735,2,Bird
-1.3809416,2.9481957,2.238243,3.445968,0.27191198,-4.306975,1.3006237,-0.61198854,0.96958345,2.0191607,-1.6284639,1.2370818,0.68615013,-0.20231912,0.20092808,-0.5031179,0.3618097,-0.60823464,-1.3039877,0.91937643,-0.8015185,0.66949177,0.050995566,-0.42062628,0.33722585,0.6882146,0.06740478,-0.11838339,-0.36082765,-0.11593798,0.22588804,0.36650348,-0.6255158,-0.33736753,0.3687857,0.5217544,-0.6942074,-0.1932008,0.3402985,-0.6343833,0.12418983,0.3230376,-0.16132356,0.509528,0.17538686,-0.41391662,-0.48072684,0.34278986,-0.3343612,-0.62031037,8,Ship
3.457801,2.0302467,-2.5333643,-5.9222817,0.7034272,-2.4234095,2.6218686,-0.21369898,-0.36672667,-1.0030642,-0.16142443,0.08096195,-1.4972621,-0.96496797,0.39509615,0.9898326,0.4928805,-0.41047046,-0.5590442,-0.13908283,-0.83261204,-0.87600327,-0.44433993,0.47251156,-0.33080876,-0.0013994647,0.66889817,-0.4752192,0.3151046,0.15679696,-0.52122205,0.20651938,0.35886773,0.16408588,-0.5917668,0.25714648,-0.2177263,-0.07159792,0.59341717,-0.12533715,0.037312306,0.14571717,-0.17198138,-0.059595257,-0.69162166,0.6385618,-0.25077817,0.12904213,0.03432816,-0.24023578,3,Cat
-15.766342,-4.2201734,4.356083,-1.1758231,3.6574,-0.2334153,-0.35088804,-1.2495385,-0.30762035,-0.27898276,0.9537237,-1.2178966,-0.10780774,-0.4640208,-1.1878853,-0.1791749,0.4005718,-0.0236514,0.4284266,0.094767675,-0.03404386,-0.5898728,0.1858032,-0.22447439,0.4770114,-0.09621229,-0.5466286,-0.12094978,-0.14912334,-0.3762165,0.2614453,0.40887645,0.1566947,0.03196904,0.47324163,0.0058606844,0.16358826,0.32296166,0.3080276,-0.69018793,0.05875002,-0.15697621,-0.026459616,0.08275029,0.3519107,0.016814224,0.2823067,-0.059060186,0.14820299,-0.014627469,8,Ship
-9.116456,-2.058963,1.968256,3.332741,-0.23347847,5.2599072,1.9792286,0.11686434,-1.4834579,-2.3050895,-1.0873988,0.7556035,-0.6621282,-0.6997339,0.21768126,-0.11241217,0.36318797,0.3757402,-0.2584377,-0.06651265,-0.9927377,-0.044871166,0.6438095,-0.23752946,-1.6554348,-0.092334926,0.17024873,0.5801513,0.23240942,-0.20798813,0.35434124,0.009441437,0.38065234,-0.76689893,-0.39405948,0.1545672,-0.072086886,0.25581232,-0.1711793,-0.23805285,0.06497779,0.76769924,0.13932104,-0.24457398,0.6882337,-0.25670084,0.109854065,-0.2588951,0.052103374,0.55339825,9,Truck
-6.0243306,3.1828272,2.1612585,-0.8512502,-1.1783726,3.9139476,3.1681907,-1.06895,-0.82218987,-0.31819057,1.2825277,-0.45311975,0.659936,1.0852056,0.63781637,-0.8654194,1.236958,-1.0418781,-0.069309555,0.37183088,0.40659526,-0.45537648,0.25798598,-0.53772426,1.4025891,0.48251134,0.11336834,-0.17996399,-0.8423317,0.45714864,0.07331419,0.19768748,-0.08539978,-0.43917656,0.15832686,-0.17811704,0.35369444,-0.29361287,0.29769558,-0.06711922,0.020731019,-0.62565,0.18836053,0.38280958,-0.0024188417,-0.013208009,-0.028532486,-0.39806363,-0.22680004,0.16925657,5,Dog
-7.514952,4.6856017,-6.415061,0.3674764,-5.66566,0.07514233,-0.3200999,-0.09790433,1.6880406,0.12679456,0.332511,0.6598998,-1.0908095,-0.15424214,0.3451797,-0.0155518595,-0.3914627,0.79069525,-0.26142505,-0.023345452,-0.47628638,0.44591627,-0.32293376,0.689163,0.29156393,0.05968113,0.19463553,0.16061944,-0.35361463,0.07884978,-0.030972878,-0.077907436,0.49474153,0.87272054,-0.34101847,-0.14226183,-0.4467217,0.2708468,0.6862318,-0.5712138,-0.3117835,0.010681908,-0.31203964,0.018707905,0.28309044,0.059930056,-0.15100555,0.25263548,0.103851624,-0.45921433,8,Ship
0.29931,-2.174221,0.7225585,-1.0880705,2.3925254,-2.2803204,2.489102,1.1006892,-2.596999,-0.22368176,0.742083,-1.1030397,1.5797067,-0.6702539,-0.13777195,0.80398965,-0.08120822,0.5291645,-0.7940278,-0.7256099,-0.73974186,-0.45551717,0.0051963613,-0.0583477,-0.7603297,0.22556587,0.43829003,-0.6875909,-0.49838042,0.46163476,0.4461294,0.27706593,-0.027711255,-0.24410903,0.47695348,0.2706401,0.5046299,0.39984906,0.1682791,0.17887725,0.13581862,-0.007225315,-0.06716861,-0.09113108,0.29660872,-0.2423973,-0.03905783,-0.5608111,0.38446787,0.35390174,9,Truck
-0.64307064,6.9371285,4.56688,2.855652,0.76515955,-1.6679721,0.62703055,1.4309428,-0.4801728,-0.11530796,-0.5628726,0.39469424,-0.2684863,0.155179,-0.39637992,0.95633596,0.45395094,1.035733,-1.1780189,0.9129776,0.5639575,0.12330884,0.006378068,0.12872283,0.031800162,-0.27200374,-0.10280752,-0.73503584,-0.7642124,-0.5239072,-0.31232652,0.03544385,0.536682,0.17557454,0.42281872,0.09946487,-0.04622464,0.24910122,-0.089402415,-0.47987196,0.48844907,0.2852573,0.3455181,0.07433336,-0.27506086,0.37390295,0.17538686,-0.29402545,-0.0659696,0.42952085,8,Ship
-15.283715,-4.970584,2.7389777,-0.6813933,3.0513482,0.7347282,0.53291273,-1.299192,1.258817,-1.7118152,0.05498403,0.08784607,-0.5282593,-0.42099327,1.0079737,0.2769252,-0.14356194,-0.49181443,0.37977606,0.49775058,0.014306821,-0.23790888,-0.24489555,0.25188276,-0.48228642,-0.08059482,-0.010815389,-0.13546456,0.054926425,-0.32359025,-0.13477601,0.44155666,-0.0037801028,0.084541626,0.24774086,0.2248073,0.5514206,-0.024016779,-0.61406744,0.061284885,-0.16084483,-0.15543626,-0.1141488,-0.285309,-0.18566705,0.13580352,0.43064806,-0.18709603,0.24907155,0.21141875,9,Truck
-6.4221354,-0.5138236,-0.15472378,2.4919798,-1.3149085,-1.19317,1.5983214,-1.1263754,0.69370407,0.2882593,0.15231626,-0.45685259,-0.7967969,0.92113155,0.058022723,-0.6390638,0.20611784,-0.24082941,-0.0070937485,1.0900148,0.1478898,-0.3843622,0.4262726,-1.2289054,0.68192196,0.21526319,-0.16902548,-0.85786414,0.22726215,-0.5514909,-0.6627256,-0.28529,-0.33815983,0.17512149,-0.107710496,0.44196302,-0.15309314,0.4566913,-0.2897761,0.16320284,-0.060006335,0.58443904,0.01668005,-0.25535902,0.10894087,0.040510863,-0.22249937,0.18394206,0.030977087,-0.086286485,1,Automobile
-1.952941,-6.233471,0.48236206,-1.6121947,-3.6943295,-0.07879274,1.4862875,0.27508232,-1.3125104,-0.13393761,1.1276343,0.24605955,0.79350656,-1.2195592,-0.6097643,-0.36511666,0.69347566,0.71120214,-0.3726877,0.22912739,0.38621676,0.602078,0.5160044,0.2900231,0.56310326,-0.5435671,-0.13474606,-0.56349593,0.5778487,0.25712132,-0.2849375,-0.61204815,0.17449617,-0.03546136,-0.28273326,0.49247766,0.78756505,0.6212523,-0.26541775,0.19268142,-0.042272575,0.2347554,0.10001519,-0.14287567,0.08505502,0.13726602,-0.28136232,0.035943992,-0.35808372,-0.0030533033,6,Frog
-9.53493,2.0748544,-3.9691944,-3.3706746,-0.9259616,-2.0517569,1.5076026,-2.0099082,-0.41481018,-1.722244,0.7452275,0.4609843,0.31721497,-0.09442121,-0.46616375,-0.05370981,1.3927528,-0.24715024,-0.75149894,-0.49993566,-0.9637677,-0.19949844,0.22057383,-0.35662442,0.11476911,-0.24965246,0.017589916,0.4022823,-0.11260949,-0.31990954,-0.3690512,0.6858152,-0.49656433,-0.054853417,-0.11784618,0.02826622,-0.26566613,-0.4085566,-0.028476395,-0.2711322,0.021517038,-0.108425945,0.43399373,-0.27424267,0.24815132,-0.09585157,-0.26963913,0.10064383,0.3013925,-0.07622954,5,Dog
-16.137627,1.4300942,-3.8009984,-0.1718609,-1.339697,3.603401,-1.7070247,1.3604993,-3.901776,1.089649,-0.49636838,-0.31311515,0.3647697,-1.7181425,-0.7050887,1.1666839,0.06912507,-0.012971127,0.6663695,-0.32504505,0.11033657,0.3360883,-0.0670134,0.3778785,0.526334,-0.31504384,-0.13590851,0.67090124,0.12522678,0.27444533,-0.17288499,0.21448869,0.49648386,-0.34544864,0.38214463,-0.1343289,0.09785727,0.46437168,0.26011246,0.4595137,-0.24283457,0.21626708,-0.52301925,-0.26671633,-0.03992356,-0.06811924,-0.042545497,-0.053823415,-0.095317885,-0.069477566,9,Truck
15.581396,8.844652,2.6163359,-3.1156805,1.4938358,1.3761792,-0.6621684,0.21176626,-0.39322135,-1.0492122,1.820349,-0.4461814,0.2830248,-0.5207248,-0.48889047,0.07537465,-1.149197,1.0276123,0.05782798,-0.2892315,-0.441042,0.8816319,0.42155525,-0.9480301,0.13049698,0.42620525,-0.68531245,0.12598467,-0.22427665,-0.06008991,-0.041155353,-0.23102306,-0.48662508,-0.1351008,-0.55306584,0.13703544,0.2137148,-0.291233,-0.045418564,0.05518266,-0.0035778594,-0.240009,0.3116192,0.14688304,-0.26777667,0.6216275,-0.49407914,-0.17096476,-0.008919292,-0.14341184,4,Deer
4.9632807,-1.7561417,1.7635548,2.144103,-3.3987844,0.22195329,2.4706101,-1.121912,3.4746912,-0.050611734,-0.5736432,0.18891205,0.39607447,-0.973669,1.0466053,-1.0783838,0.15083882,-0.15602416,-0.7910919,-0.064265884,0.48834944,0.18495466,-0.40492582,0.98979586,0.5333677,0.4605657,-0.7953506,0.48097536,-0.27993345,0.6450428,-0.421271,-0.012051859,-0.31199613,0.30345404,-0.5737077,0.76321954,-0.13264768,-0.26778364,-0.05304365,0.15034713,-0.15379396,0.71629333,-0.23151968,0.32736906,0.35680035,-0.0727947,0.09461098,0.2618764,-0.22343566,-0.37101284,4,Deer
-5.915296,-7.021439,1.9259672,2.7979014,3.8752208,-1.8839971,2.7475739,-1.0884563,-0.95194066,0.18388718,-0.26000008,-0.40039176,-0.5879415,-0.2762088,-0.5188083,-0.3880357,0.25499266,-0.57589734,-0.31943506,1.5409691,-0.27278006,0.6624906,-0.51244473,0.06107514,0.17358138,-0.4426193,0.18825933,0.68257314,0.124379694,0.73713213,-0.03569222,-0.83022606,-0.36007112,-0.3054811,-1.3079239,0.041476164,-0.13432057,0.32754296,0.5854698,-0.18526568,0.32323515,-0.40297732,-0.3489506,0.83968884,-0.23094231,0.15542004,0.078933366,-0.48171243,0.45608848,0.0811412,8,Ship
-22.606443,5.7529197,-0.49409208,-3.793291,2.4052048,-1.5972341,-4.4316,-1.6858705,-0.034224853,-0.045554552,0.11925085,0.23747806,-0.49619162,-0.30095804,0.7358939,-0.00013109052,-0.44756737,-0.0866585,-0.011695933,-0.41753942,0.032516077,0.21246135,-0.17961515,0.48100537,0.27531427,0.07413691,0.34008384,0.096650615,-0.22300366,0.2856045,0.22059435,0.10287239,0.09369777,-0.22624823,0.22327958,-0.44366512,0.0061319484,-0.3143593,0.14318539,-0.04081566,0.008046033,-0.13467214,0.103375874,0.04167151,-0.10320163,0.1518161,-0.113330975,0.10793052,0.21057108,0.010494761,0,Airplane
9.984162,0.14891818,2.5473359,-4.0180826,2.6792233,1.5675412,2.7662795,-0.25737295,-1.7758039,1.2342545,1.249269,-1.707599,-0.24320431,0.9878729,0.4787934,-0.626187,0.1045021,0.192182,0.83830327,0.47597936,0.2571402,-0.24847928,0.25249037,0.45040345,0.4092613,0.113491304,-0.23999141,-0.17731507,0.19885412,0.2864864,-0.3094967,0.10578752,0.13179164,0.5049253,-0.7807954,-0.38358626,0.1901081,0.33493865,-0.6341266,-0.15528296,0.14913546,-0.36417964,0.024617892,-0.20499532,0.080269836,-0.13534172,-0.056741636,-0.13373424,0.07739872,-0.32324415,7,Horse
-13.956122,-6.591314,-2.344018,0.16661227,-2.2907283,-1.1740011,-1.4424171,1.3662122,1.1304573,-0.81850076,0.31251338,-0.26230896,-0.67256945,-0.41701165,0.7006524,-0.42649662,-0.5930748,-0.06250225,0.102083996,-0.14439271,-0.5455001,-0.066658236,-0.08527468,-0.66671884,-0.25337446,0.072502546,-0.25685722,-0.27227992,-0.30496392,0.779022,0.108502105,-0.04427296,0.041556314,-0.042961404,-0.15393983,-0.19750352,0.26507646,0.18278435,-0.14600112,-0.53823227,0.35466167,0.1410911,-0.059698723,-0.23308691,0.09610516,-0.27895513,0.0015955621,0.3547491,0.19911617,-0.22051463,2,Bird
-4.82406,3.5302904,-2.9804032,2.561232,0.063915305,-0.0216374,2.3622777,-1.9236972,0.54077107,0.6512419,1.9265567,0.8760066,0.51513046,0.1543824,0.0071856272,-0.09284909,-0.54017633,-0.16567342,-0.39557007,0.045572743,0.26109055,0.20601031,0.19539513,0.2139218,-0.4231364,-0.6247405,0.44355157,0.43439576,0.50078183,0.35454047,-0.014773079,0.03940871,0.35521093,-0.30790377,-0.027854247,0.05853195,0.022409365,-0.05721751,0.49202776,-0.026515536,0.030618032,0.3756714,-0.14012486,-0.20199978,0.19032755,-0.11914184,-0.062494088,0.18990484,0.021685109,-0.25285065,9,Truck
-3.4293113,-4.6360626,5.0481296,-0.4460268,-2.341846,3.394364,2.507539,-0.7931838,0.3795057,1.1634902,-0.40409178,0.39266935,0.09696991,0.061485685,0.67467135,0.96805185,-0.14328144,0.41685116,0.40906245,-0.1144434,0.83106154,-0.675449,0.00309896,0.7805359,-0.37327158,0.11209519,0.3722039,-0.2173427,0.032827724,0.020255588,0.38621944,-0.16796581,-0.18550617,-0.2194447,-0.29040048,0.5723869,-0.20207512,-0.43302408,-0.6527739,0.110345595,0.1724103,-0.6368931,-0.14912172,0.6352108,0.45136154,-0.37441814,-0.30394626,-0.2602911,0.16462788,0.2269453,7,Horse
-19.013681,11.052762,-3.579758,0.19187865,2.8958921,0.53083014,-3.2392914,-1.8883295,0.9938584,0.14299229,-0.8870465,-1.1114659,-0.7634814,0.6061049,-0.52844733,0.6302397,-0.52770376,-0.37833878,-0.0020218466,-0.88869876,0.2633117,-0.50804085,0.0018192725,0.12474565,1.2198657,0.7516243,0.2421995,0.4484947,0.5113875,-0.15438534,0.14972247,0.07610229,-0.18212761,0.39446878,0.40557954,-0.2870826,0.17807235,-0.0069542723,-0.22832918,-0.23515254,-0.17780706,-0.30413833,0.04495094,-0.36414033,-0.0019817676,0.1639853,0.107673876,0.22338174,0.275323,-0.15160714,4,Deer
15.953587,0.74225223,-3.1124527,0.17539504,2.0791605,-0.45678154,-0.455792,-0.869164,0.7859699,-0.18442476,0.9078496,-1.2253329,0.21968009,-0.85809743,-0.4535239,-0.17643106,-1.4612683,-0.03847402,-0.082304016,-0.42038715,0.16522853,0.3083817,0.883688,0.61284536,0.040018328,0.010847165,0.22402962,0.22201112,-0.10577081,0.39802974,0.7631621,0.0596708,0.030377908,-0.39513898,-0.33989123,0.11609418,0.5805855,0.35827476,0.09513318,0.33482745,-0.5532242,0.0754921,-0.032777388,0.08698417,-0.41824818,0.5435215,0.35372138,0.014100903,-0.20831735,-0.035876498,1,Automobile
16.939783,-2.3904135,1.4587152,1.0250549,0.23087047,2.0669498,-0.43225494,-0.8779809,-0.7352077,0.5650154,1.8239803,-0.6726186,-0.043707903,-0.58092284,0.51198786,0.5014232,0.31011906,-0.94282633,-0.18554452,0.45275158,-0.65570897,0.19290853,-0.059060115,0.14890805,-0.41574162,-0.08736591,0.28628471,0.6180546,0.16814694,0.15745214,0.13674767,-0.15014306,-0.19240548,-0.24026728,0.11379801,-0.06661209,-0.058193743,0.16978474,-0.2613012,-0.16601433,0.28003722,0.030044585,0.005987406,0.10683193,-0.017881664,-0.45678216,-0.16436586,0.13824591,-0.3222683,-0.3116194,6,Frog
22.529552,-20.66641,0.28941682,-2.0659504,2.524861,1.7371012,-5.411344,-0.9459905,0.21592146,-0.24445073,0.61539716,0.5591556,-0.025958229,-0.42150384,-0.10950551,0.19892804,-0.26120502,0.39002708,0.10900388,0.022290153,-0.7557892,0.28565413,-0.10720781,0.4868449,0.934162,0.3084588,1.2291068,0.58480537,-0.12809238,-0.31048635,-0.22955732,-0.6341089,0.18823302,0.09640152,0.112167284,-0.23154022,-0.23199922,0.036579564,0.009402328,-0.16004486,-0.18094614,0.08598436,-0.089308806,-0.03691357,-0.08606094,-0.48046595,-0.020296374,-0.14617448,0.09941897,0.15832731,4,Deer
-9.146057,-11.724097,-1.2233096,-0.36556888,-3.5331244,-0.55306244,-0.13290843,1.174716,-1.4117695,-1.3566406,0.99915004,0.48656505,-0.13643067,-1.3224963,-1.6048126,0.015693102,0.46969056,0.41944668,-0.6913445,0.3539514,-0.48329967,-0.47462335,0.026589274,0.050754786,-0.3042248,-0.08524758,-0.78308344,0.28181764,-1.1786923,0.41284359,0.6809969,-0.37835282,-0.45362145,0.10978148,-0.15690175,-0.16988006,-0.42242226,-0.42626044,0.4170446,-0.0917436,-0.32826334,0.24229357,-0.39619794,0.27654848,-0.009247062,-0.02295965,-0.3676506,0.095109016,-0.07660327,-0.069178134,4,Deer
-6.3702083,9.451571,3.8605707,-4.0648756,-3.989142,2.8867311,0.3712962,-0.10669577,-0.9395956,0.32725057,-1.1982493,0.45736125,-0.3270147,-0.12836565,-0.7775267,0.24948813,-0.2787703,-0.09836484,-0.75123775,-0.1916373,-0.952369,1.0701342,-0.2836586,-0.06991331,-0.10745298,0.3087746,-0.41206783,-0.59411997,-0.011426499,0.3179772,0.47802135,-0.18042253,-0.48178384,0.64871633,0.34305704,-0.043835312,-0.5526443,-0.2550494,0.032736562,0.46217868,-0.041450035,0.19334406,0.13399376,0.111568406,0.109145135,-0.13923496,-0.16530985,0.32338718,0.2037374,-0.03129155,9,Truck
-12.815557,2.0107133,-2.3085215,3.7668357,3.0286438,-2.1717834,0.17068596,-2.426561,0.7454676,-0.43527773,6.574585e-05,-0.039410174,-0.02679642,1.3570783,0.12035009,0.38823333,-0.36342847,0.37162054,1.1998504,-0.30729508,0.25650865,0.35344106,-0.67157394,0.57268447,0.24899477,-0.255558,-0.21634786,0.18111512,0.18534285,0.5158272,-0.47555548,0.53446656,0.11241791,-0.24570741,-0.31683597,0.16981125,-0.6476764,-0.20549226,-0.26711085,0.018794598,-0.4502123,0.1596846,0.18291199,-0.11774522,0.093463816,0.08096856,0.1937385,-0.1187478,-0.13815308,-0.26017568,1,Automobile
-23.72298,-12.504583,-4.445228,-2.620674,0.9858197,1.2801892,-5.0517716,-0.1752147,0.36088964,0.6186029,-0.9148887,-0.38072386,0.24133757,-0.19347818,0.17118102,-1.4686459,1.2368202,0.5432165,0.93605715,-0.54239285,0.12042597,-0.43474355,-0.097541615,-0.31072786,-0.76624537,-0.6855692,-0.3910369,-0.49203852,0.06770493,-0.13717103,-0.025183816,0.069071904,-0.66066563,-0.14596082,-0.53308094,-0.06726332,0.25472268,0.09945464,-0.12721255,0.29137522,0.04873497,-0.2001558,-0.1233579,0.32085145,-0.18260913,0.103015386,-0.10943165,0.24646924,-0.034299903,-0.06839592,2,Bird
20.805265,6.8966846,-2.6451252,-4.018942,0.3056441,1.5500602,-2.6104138,-1.0999482,0.27700448,-1.1072015,-0.14483614,-0.61257887,1.0832038,-0.23130189,0.28656554,0.018771043,0.8775163,0.19527255,0.34371608,0.045398545,-0.07641668,-0.28002086,-0.111832775,0.12309765,-0.41590425,-0.3754887,-0.09828949,-0.079531334,0.33540332,0.20394488,-0.017851572,-0.29036397,-0.22066635,-0.3398889,-0.33288193,0.06271504,0.040860355,-0.0048714103,-0.05281826,0.07536419,-0.081703596,-0.06456071,0.03348953,0.14234234,-0.10545819,0.21340351,0.12971227,-0.24009256,0.22411235,0.3280891,5,Dog
10.655055,0.007100522,0.12067604,-1.1983486,-3.1720269,0.76141626,0.73486894,-1.4568226,0.088115215,-1.4960717,-1.417051,0.6279125,0.6818736,1.8947287,-0.088854946,0.30515373,-1.5121561,0.5413838,-0.016140394,-0.09954877,1.2544886,-0.24951774,0.024074012,-0.36981305,0.27527538,0.23801707,0.11149278,-0.6071214,-0.40674955,0.28691447,0.19563897,0.062314026,-0.03905676,-1.0036435,0.4978947,0.1834089,0.9535176,0.5828795,0.18442377,-0.0352304,0.46643195,-0.55473334,-0.2756871,-0.12982523,0.005297797,-0.16521056,-0.17251988,-0.174389,-0.27672735,0.019944584,6,Frog
-18.750742,-0.76933587,-2.1653101,0.2819328,1.831083,0.5708718,-2.217033,0.22763601,-0.21410473,0.147665,0.8468111,-0.36071926,0.8830438,0.09024581,-0.07989375,0.4899362,0.47352582,0.26886514,-0.09996827,0.5191643,-0.21572034,0.18245746,0.39023462,0.36001423,-0.016634732,0.12766047,-0.10803947,-0.041499346,-0.070236064,-0.27245754,-0.1182431,-0.049116116,-0.019547608,-0.29402497,0.3286229,0.46454662,-0.093658954,0.34386802,0.22105557,0.11031989,0.08163141,0.19723941,0.47008336,0.0372607,0.1969929,-0.061181605,-0.10490639,0.26599774,-0.14706296,-0.022939295,0,Airplane
